type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,0.9386666666666666,1776432468.7149541,2026-04-17T21:27:48.714+08:00,178.91158319362978,0.1177837720844284,-60.06344423115085,6.716909352708446,0.12,1,221.47081249334164,401.9300354040583,0.2501260159694483,True,-41.388144537865934,0.008523005586515746,0.019343844933701386,-54.23928407062492,0.0019410458605696314,0.0040283203125
data,0.96,1776432468.7276173,2026-04-17T21:27:48.727+08:00,134.631624274837,0.6242417518087595,-59.11796720970486,6.796896794273259,0.12,1,116.76311058355459,366.8602511871852,0.9160365459129363,True,-43.580274046781994,0.006621956105697371,0.01600507476153281,-56.41112501740479,0.0015116238975025243,0.00323486328125
data,0.9813333333333333,1776432468.7606661,2026-04-17T21:27:48.760+08:00,134.56218478574544,0.5788177278173683,-55.46865416108616,6.986865432076479,0.12,0,164.05407492966918,265.25416035967964,0.05711329048083378,True,-38.08032114963145,0.012473373946896347,0.021164389339614294,-50.73486355877791,0.0029057404696322137,0.004852294921875
data,1.0026666666666666,1776432468.7785785,2026-04-17T21:27:48.778+08:00,134.1654131178136,0.5373300562539125,-54.28046912664961,6.5176106847120305,0.12,0,229.34017902951513,313.8366694383118,0.0759649318015651,True,-39.77180962557617,0.010266195226082827,0.023526825421102425,-52.453172421140565,0.002384192837449905,0.0045166015625
data,1.024,1776432468.8041651,2026-04-17T21:27:48.804+08:00,131.74411758823362,1.431721583694011,-59.18741924834385,6.927697612279664,0.12,1,130.6663746824345,347.94843992584623,1.9136143771053147,True,-38.56166958636053,0.011800937783082206,0.03554584479085641,-51.535934351407,0.002649740125734121,0.004425048828125
data,1.0453333333333332,1776432468.817039,2026-04-17T21:27:48.817+08:00,131.55100895611145,1.4782630156017316,-54.6736215857187,7.006650660676923,0.12,0,171.90747709383416,334.06202185789766,2.014347515457913,True,-40.410036236764086,0.00953889763289437,0.021340235495818725,-52.97592007237863,0.0022449361653939176,0.004638671875
data,1.0666666666666667,1776432468.8370657,2026-04-17T21:27:48.837+08:00,137.0959574603205,1.1337721804394176,-61.39652337501995,6.8341753944245145,0.12,1,268.7627939178055,253.12790701933662,0.9551037070695505,True,-41.230711082737315,0.008678895233709088,0.023798748998762144,-54.3943552977766,0.0019066994228606276,0.003631591796875
data,1.088,1776432468.8574097,2026-04-17T21:27:48.857+08:00,133.0778447287487,1.2066790563215584,-56.73624225972467,6.499133593641494,0.12,0,157.04005341123687,303.5974735667161,2.2692044794890553,True,-41.57180550068914,0.008344680727505945,0.01698515513078247,-54.17713300092512,0.001954984641757275,0.003875732421875
data,1.1093333333333333,1776432468.8789444,2026-04-17T21:27:48.878+08:00,133.66493343782997,1.3218675419984605,-65.04908814311091,7.150869818165049,0.12,0,137.64160211692726,379.1669557393715,2.651079412726496,True,-42.61310257842416,0.007401928251672851,0.026392941985440566,-56.145694000503205,0.001558530479397357,0.0035400390625
data,1.1306666666666667,1776432468.90785,2026-04-17T21:27:48.907+08:00,132.43267273644517,1.5948323892055158,-57.625484914932755,6.4868789404433125,0.12,1,189.82150306795893,334.9867091856188,1.7420453213841935,True,-43.15708909927848,0.00695257280004641,0.018271429957483657,-56.07233955427404,0.0015717483832241455,0.00384521484375
